Submission ID,Performance Detail Submission ID,Date of Submission,Organisation Name,Submission Title,Disease Target,Stage of Development,Country of Manufacturer,Region,Website,Regulatory Approval,Clinical Sensitivity (%),Clinical Specificity (%),Type of Technology,Assay Target,Target Analyte(s),Technology principle,Test Format,Instrument requirement,Level of automation,Lab vs. POC,Self-testing/Self-Collection,Validated Sample Types,Time to results excl sample prep (mins),Time to results incl sample prep (mins),Connectivity Solution,FIND Evaluation,Impact of SARS-COV-2 Alpha variant,Impact of SARS-COV-2 Beta variant,Impact of SARS-COV-2 Gamma variant,Impact of SARS-COV-2 Delta variant,Impact of SARS-COV-2 Delta+ variant,Impact of SARS-COV-2 Omicron variant,S gene dropout,SARS-CoV-2 variant(s),Test to be listed on FIND's web page?,Data to be published on FIND's web page,Is this a variant detection test?,Revoked/Not Approved By,Study Type,Number of positive samples (clinical),Number of negative samples (clinical),Total number of samples (clinical)
a0B6900001J3o9A,a266900000A9w9B,2021-08-03,Van Oostveen Medical B.V. - Romed Holland,Coronavirus Ag Rapid Test Cassette (Swab),SARS-CoV-2,Regulatory Achieved,Netherlands,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fromed.nl%2Fen%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://romed.nl/en (New Window)"">http://romed.nl/en</a>",CE-IVD,97.81 %,99.66 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Nasal swab,15,20,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,228,874,1
a0B6900001J3o9T,a266900000A9w9C,2021-09-03,NZYTech,"SARS-CoV-2 One-Step RT-PCR Kit, RdRp and N Genes, CE-IVD",SARS-CoV-2,Regulatory Achieved,Portugal,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fnzytech.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://nzytech.com (New Window)"">http://nzytech.com</a>",CE-IVD,100.00 %,100.00 %,Molecular,RNA,N gene; ORF1ab,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,45,60,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,180,180,360
a0B6900001J3o9s,a266900000A9w9D,2021-09-03,Bioneer Corporation,IRON-qPCR SARS-CoV-2 Variants ID Real-Time RT-PCR Kit,SARS-CoV-2,Regulatory Achieved,"Korea, Republic of",Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fbioneer.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://bioneer.com (New Window)"">http://bioneer.com</a>",CE-IVD,0.00 %,0.00 %,Molecular,RNA,N gene; ORF1ab; Other,qRT-PCR,Cartridge-based processing,A proprietary/new instrument is required,Fully automated (including sample preparation),near Point of Care,Intended for professional use only,Nasopharyngeal swab,20,30,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,0,0,NA
a0B6900001J3oAv,a266900000A9w9E,2021-09-03,GenePath Diagnostics Inc.,GenePath CoviQuick,SARS-CoV-2,Validation,India,South-East Asia,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgenepathdx.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://genepathdx.com (New Window)"">http://genepathdx.com</a>",None,100.00 %,97.18 %,Molecular,RNA,E gene; N gene; ORF1b,qRT-PCR,"NAT reagent kit – proprietary platform",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab,60,63,No,No,Potential impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,100,132,232
a0B6900001J3oBK,a266900000A9w9F,2021-09-03,Prantae Solutions Private Limited OPC,EyeRA-SARS-CoV-2 Antigen Detection Kit,SARS-CoV-2,Research Use Only (RUO),India,South-East Asia,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fprantae.solutions%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://prantae.solutions (New Window)"">http://prantae.solutions</a>",None,98.00 %,100.00 %,Immunoassay,Antigen,N-protein,Unspecified,Unspecified,A proprietary/new instrument is required,Manual,near Point of Care,Intended for self-testing (in development),Nasopharyngeal swab,35,40,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,10,6,16
a0B6900001J3oBP,a266900000A9w9G,2021-09-03,Pinpoint Science Inc.,Pinpoint Science 30-Second Covid-19 Test (PS-CV19S),SARS-CoV-2,Validation,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fpinpointscience.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://pinpointscience.com (New Window)"">http://pinpointscience.com</a>",None,0.00 %,0.00 %,Immunoassay,Antigen,N-protein,Other,Cartridge-based processing,A proprietary/new instrument is required,Fully automated (including sample preparation),True Point of Care,Intended for self-testing (in development),Nasal swab; Saliva,1,1,Yes,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,60,60,120
a0B6900001J3oMG,a266900000A9w9H,2021-09-03,Biocan Diagnostics Inc,Tell Me Fast COVID19 Antigen Test,SARS-CoV-2,Regulatory Achieved,Canada,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Frapidtest.ca%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://rapidtest.ca (New Window)"">http://rapidtest.ca</a>",CE-IVD,94.30 %,100.00 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab,10,12,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,180,409,589
a0B6900001J3oMz,a266900000A9w9I,2021-09-03,Biocan Diagnostics Inc,Tell Me Fast Novel Coronavirus (COVID19) IgG/IgM Antibody Test,SARS-CoV-2,Regulatory Achieved,Canada,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Frapidtest.ca%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://rapidtest.ca (New Window)"">http://rapidtest.ca</a>",US FDA EUA; Brazil ANVISA; CE-IVD,95.00 %,100.00 %,Immunoassay,Antibody (serological),IgG; IgM,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Serum; Plasma,10,15,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,150,250,400
a0B6900001J3tsS,a266900000A9wA9,NA,DIA.PRO Diagnostic Bioprobes S.r.l.,SARS-CoV-2 Antigen,SARS-CoV-2,Regulatory Achieved,Italy,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fdiapro.it%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://diapro.it (New Window)"">http://diapro.it</a>",CE-IVD,96.00 %,98.00 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,5,7,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,50,500,550
a0B6900001J3vD0,a266900000A9wAA,NA,"Rapid Bio, llc.",Rapid Bio COVID-19 Ag,SARS-CoV-2,Regulatory Achieved,United Kingdom,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Frapidbio.ru%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://rapidbio.ru (New Window)"">http://rapidbio.ru</a>",Other,96.97 %,99.15 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,8,15,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,33,117,150
a0B6900001J3vJh,a266900000A9wAB,NA,Canon Medical Systems,LAMP direct Genelyzer Kit,SARS-CoV-2,Research Use Only (RUO),Japan,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fglobal.medical.canon%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://global.medical.canon/ (New Window)"">http://global.medical.canon/</a>",Unknown,-,96.00 %,Molecular,RNA,Unknown,RT-LAMP,"NAT reagent kit – proprietary platform",A proprietary/new instrument is required,Fully automated (including sample preparation),near Point of Care,Intended for professional use only,Saliva,20,30,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"No, I would like the test information for FIND’s internal use only",No,No,None,Company-Sponsored,9,15,NA
a0B6900001J3vKk,a266900000A9wAC,NA,"Mizuho Medy Co., ltd.",SmartGene CoV-2 Detection Kit,SARS-CoV-2,Regulatory Achieved,Japan,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fmizuho-m.co.jp%2Fen%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://mizuho-m.co.jp/en/ (New Window)"">http://mizuho-m.co.jp/en/</a>",Japan MHLW,-,-,Molecular,RNA,Unknown,qRT-PCR,Cartridge-based processing,A proprietary/new instrument is required,Fully automated (including sample preparation),near Point of Care,Intended for professional use only,Nasopharyngeal swab,60,60,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,10,15,25
a0B6900001J3vL9,a266900000A9wAD,NA,"FUJIFILM Wako Pure Chemical Co., ltd.",TAS WAKO- COVID-19,SARS-CoV-2,Regulatory Achieved,Japan,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fffwk.fujifim.co.jp%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://ffwk.fujifim.co.jp/ (New Window)"">http://ffwk.fujifim.co.jp/</a>",CE-IVD; Other,-,-,Molecular,RNA,Unknown,qRT-PCR,Cartridge-based processing,A proprietary/new instrument is required,Fully automated (including sample preparation),near Point of Care,Intended for professional use only,Nasopharyngeal swab,75,75,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001J3vLO,a266900000A9wAE,NA,"Kyorin Pharmaceutical Co., ltd.",SARS-CoV-2 GeneSoC N2 Kyorin,SARS-CoV-2,Regulatory Achieved,Japan,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgenesoc.jp%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://genesoc.jp/ (New Window)"">http://genesoc.jp/</a>",Japan MHLW,-,-,Molecular,RNA,Unknown,qRT-PCR,"NAT reagent kit – proprietary platform",A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab,15,15,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,NA,NA,NA
a0B6900001J3vLT,a266900000A9wAF,NA,Fujifilm Corporation,FUJIFILM COVID-19 Ag Test,SARS-CoV-2,Regulatory Achieved,Japan,Western Pacific,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Ffujifilm.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://fujifilm.com/ (New Window)"">http://fujifilm.com/</a>",CE-IVD,85.00 %,100.00 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,13,14,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,40,63,103
a0B6900001J3vQY,a266900000A9wAG,NA,GaDia SA,COVIDia - Antigen,SARS-CoV-2,Regulatory Achieved,Switzerland,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgadia.net%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://gadia.net (New Window)"">http://gadia.net</a>",CE-IVD,90.00 %,97.50 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab,12,16,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,20,40,60
a0B6900001J3vQs,a266900000A9wAH,NA,Astravir Technology,AVT-SARS-COV-2 RT-PCR TEST KIT FOR DETECTION OF SARS-COV-2,SARS-CoV-2,Regulatory Achieved,Ukraine,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fastravirtech.com.ua%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://astravirtech.com.ua (New Window)"">http://astravirtech.com.ua</a>",Ukraine SMDC,96.00 %,99.30 %,Molecular,RNA,E gene; N gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,90,120,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,25,300,325
a0B6900001J3vR2,a266900000A9wAI,NA,idil biotech,RevoDx SARS-CoV-2 qPCR Kit,SARS-CoV-2,Regulatory Achieved,Turkey,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fidilbiotech.com%2F%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://idilbiotech.com/ (New Window)"">http://idilbiotech.com/</a>",CE-IVD,100.00 %,100.00 %,Molecular,RNA,N gene; ORF1ab,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,80,85,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,No impact (analytical/clinical studies conducted),Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,40,40,80
a0B6900001J3vpx,a266900000A9wAJ,NA,altona Diagnostics GmbH,RealStar SARS-CoV02 RT-PCR Kits U.S.,SARS-CoV-2,Regulatory Achieved,Germany,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Faltona-diagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://altona-diagnostics.com (New Window)"">http://altona-diagnostics.com</a>",US FDA EUA; Brazil ANVISA; CE-IVD,100.00 %,96.00 %,Molecular,RNA,E gene; S gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,120,330,No,Yes,No impact (analytical/clinical studies conducted),No impact (analytical/clinical studies conducted),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,53,51,104
a0B6900001J3vq7,a266900000A9wAK,NA,Pantest SA,Pantest Coronavirus Ag,SARS-CoV-2,Regulatory Achieved,Portugal,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fpantest.pt%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://pantest.pt (New Window)"">http://pantest.pt</a>",CE-IVD; Other,95.70 %,99.10 %,Immunoassay,Antigen,N-protein,Lateral Flow Assay,Rapid diagnostic test (strip or cassette),No instrumentation is required,Manual,True Point of Care,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,10,15,No,No,No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Unknown,Not applicable,-,"No, I would like the test information for FIND’s internal use only",No,No,None,Company-Sponsored,115,211,NA
a0B6900001J3vqC,a266900000A9wAL,NA,BAG Diagnostics GmbH,ViroQ Rapid SARS-CoV-2,SARS-CoV-2,Regulatory Achieved,Germany,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fbag-diagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://bag-diagnostics.com (New Window)"">http://bag-diagnostics.com</a>",CE-IVD,100.00 %,99.70 %,Molecular,RNA,E gene; ORF1ab; RdRp gene,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Manual,Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Nasal swab; Mid-turbinate swab; Bronchoalveolar lavage; Sputum; Saliva,50,60,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,38,335,373
a0B6900001J3vsc,a266900000A9wAM,NA,altona Diagnostics GmbH,AltoStar® SARS-CoV-2 RT-PCR Kit 1.5,SARS-CoV-2,Regulatory Achieved,Germany,Europe,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Faltona-diagnostics.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://altona-diagnostics.com (New Window)"">http://altona-diagnostics.com</a>",CE-IVD; MHRA UK,100.00 %,96.00 %,Molecular,RNA,E gene; S gene,qRT-PCR,"NAT reagent kit – proprietary platform",A proprietary/new instrument is required,Fully automated (including sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab,120,225,Yes,No,No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,53,51,104
a0B6900001J3vyk,a266900000A9wAN,NA,GENOSENSOR,"GS""¢ COVID-19 RT-PCR KIT",SARS-CoV-2,Regulatory Achieved,United States,Americas,"<a href=""javascript:openPopupFocus%28%27http%3A%2F%2Fgenosensorcorp.com%27%2C%20%27_blank%27%2C%20620%2C%20430%2C%20%27width%3D620%2Cheight%3D430%2Cresizable%3Dyes%2Ctoolbar%3Dyes%2Cstatus%3Dyes%2Cscrollbars%3Dyes%2Cmenubar%3Dyes%2Cdirectories%3Dyes%2Clocation%3Dyes%2Cdependant%3Dno%27%2C%20false%2C%20true%29%3B"" title=""http://genosensorcorp.com (New Window)"">http://genosensorcorp.com</a>",US FDA EUA,99.00 %,100.00 %,Molecular,RNA,E gene; N gene; ORF1ab,qRT-PCR,"NAT reagent kit – open source",Standard lab instrumentation is required,Automated (excluding sample preparation),Lab-based,Intended for professional use only,Nasopharyngeal swab; Oropharyngeal swab; Mid-turbinate swab,60,NA,No,No,No expected impact (in silico analyses),No expected impact (in silico analyses),Unknown,Unknown,Unknown,Unknown,Not applicable,-,"Yes, I would like the test to be made public on FIND’s test directory",Yes,No,None,Company-Sponsored,4,4,8
